ts,actions_processed,placed_accepted,matched,resting,rej_margin,rej_book,rej_cancelled,rej_other,self_trade_cancels,cancelled_partial_fill,blocks_committed,block_height,exec_queue_depth
1784542085,0,0,0,0,0,0,0,0,0,0,695,695,0
1784542086,0,0,0,0,0,0,0,0,0,0,727,727,0
1784542088,0,0,0,0,0,0,0,0,0,0,727,727,0
1784542090,52,0,0,0,0,0,0,0,0,0,728,728,1
1784542092,52,18000,12945,11332,0,0,0,0,0,0,729,729,2
1784542094,119,44000,32929,27005,0,0,0,0,0,0,729,729,2
1784542096,132,48800,36972,29728,0,0,0,0,0,0,733,733,0
1784542098,232,87200,67476,52586,0,0,0,0,0,0,733,733,4
1784542100,273,103600,80835,62186,0,0,0,0,0,0,734,734,3
1784542102,277,104400,81520,62621,0,0,0,0,0,0,737,737,0
1784542103,277,104400,81520,62621,0,0,0,0,0,0,737,737,0
1784542105,299,112800,87960,67721,0,0,0,0,0,0,738,738,7
1784542108,376,114000,88860,68447,0,0,0,0,0,0,740,740,5
1784542111,376,142000,111067,85132,0,0,0,0,0,0,740,740,5
1784542114,397,150000,117545,89809,0,0,0,0,0,0,742,742,3
1784542117,426,160400,125797,95983,0,0,0,0,0,0,744,744,1
1784542119,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542122,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542125,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542128,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542131,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542133,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542136,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542139,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542141,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542144,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542147,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542150,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542153,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542156,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542158,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542161,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542164,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542167,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542169,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542172,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542175,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542177,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542179,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542181,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542184,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542187,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542189,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542192,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542194,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542197,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542199,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542201,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542204,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542207,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542210,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542213,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542216,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542218,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542221,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542224,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542227,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542230,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542233,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542236,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542239,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542242,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542244,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542247,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542249,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542252,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542254,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542257,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542259,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542261,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542264,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542266,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542269,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542272,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542275,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542277,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542280,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542282,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542285,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542287,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542290,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542292,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542295,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542297,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542300,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542302,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542305,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542307,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542310,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542312,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542315,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542317,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542320,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542322,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542325,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542327,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542330,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542332,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
1784542336,426,160400,125797,95983,0,0,0,0,0,0,745,745,0
