ts,actions_processed,placed_accepted,matched,resting,rej_margin,rej_book,rej_cancelled,rej_other,self_trade_cancels,cancelled_partial_fill,blocks_committed,block_height,exec_queue_depth
1784469050,0,0,0,0,0,0,0,0,0,0,677,677,0
1784469051,0,0,0,0,0,0,0,0,0,0,728,728,0
1784469053,1,0,0,0,0,0,0,0,0,0,764,764,0
1784469055,78,18400,12197,12023,0,0,0,0,0,0,767,767,2
1784469057,112,37974,27577,23621,0,0,0,0,0,0,769,769,6
1784469059,154,50230,37516,30809,0,0,0,0,0,0,774,774,7
1784469060,187,71600,55146,43261,0,0,0,0,0,0,776,776,8
1784469062,216,82400,63956,49608,0,0,0,0,0,0,782,782,14
1784469064,254,96800,75343,58208,0,0,0,0,0,0,796,796,5
1784469066,300,114000,88951,68484,0,0,0,0,0,0,801,801,4
1784469068,325,124000,96658,74582,0,0,0,0,0,0,805,805,2
1784469070,361,138400,108214,82921,0,0,0,0,0,0,808,808,1
1784469071,407,155600,121835,93168,0,0,0,0,0,0,809,809,0
1784469073,470,180400,141436,107995,0,0,0,0,0,0,809,809,3
1784469075,513,196400,154244,117466,0,0,0,0,0,0,810,810,2
1784469078,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469080,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469082,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469085,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469087,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469089,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469091,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469093,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469095,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469097,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469099,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469101,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469103,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469105,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469107,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469109,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469112,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469114,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469116,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469118,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469120,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469123,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469125,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469127,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469129,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469132,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469134,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469136,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469138,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469141,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469143,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469145,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469148,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469150,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469152,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469154,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469156,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469158,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469160,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469163,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469165,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469167,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469169,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469172,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469174,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469176,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469179,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469181,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469184,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469186,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469188,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469190,543,208400,163732,124641,0,0,0,0,0,0,812,812,0
1784469192,556,208400,163732,124641,0,0,0,0,0,0,812,812,3
1784469195,587,222291,174942,132809,0,0,0,0,0,0,813,813,7
1784469198,642,237705,186507,142337,0,0,0,0,0,0,814,814,9
1784469200,642,245200,192076,146963,0,0,0,0,0,0,815,815,10
1784469203,719,274000,215545,163745,0,0,0,0,0,0,815,815,15
1784469206,819,289176,227756,172706,0,0,0,0,0,0,816,816,16
1784469208,819,312000,246208,186171,0,0,0,0,0,0,817,817,19
1784469211,919,347600,274489,207469,0,0,0,0,0,0,817,817,23
1784469214,919,347600,274489,207469,0,0,0,0,0,0,818,818,24
1784469216,1019,376817,297642,224866,0,0,0,0,0,0,818,818,27
1784469220,1019,384000,303373,229135,0,0,0,0,0,0,819,819,29
1784469222,1119,418400,329945,249976,0,0,0,0,0,0,819,819,31
1784469224,1119,418400,329945,249976,0,0,0,0,0,0,819,819,35
1784469227,1219,446657,353024,266481,0,0,0,0,0,0,820,820,38
1784469229,1219,454000,358819,270833,0,0,0,0,0,0,820,820,42
1784469232,1319,454000,358819,270833,0,0,0,0,0,0,821,821,43
1784469234,1319,490400,387507,292597,0,0,0,0,0,0,821,821,46
1784469236,1319,490400,387507,292597,0,0,0,0,0,0,821,821,48
1784469239,1416,524800,414514,313147,0,0,0,0,0,0,822,822,52
1784469241,1416,524800,414514,313147,0,0,0,0,0,0,823,823,53
1784469243,1516,559600,442588,333620,0,0,0,0,0,0,823,823,63
1784469246,1603,588400,465378,350844,0,0,0,0,0,0,824,824,62
1784469248,1603,588400,465378,350844,0,0,0,0,0,0,825,825,61
1784469251,1682,617200,487960,368103,0,0,0,0,0,0,825,825,61
1784469253,1754,632283,499688,377118,0,0,0,0,0,0,826,826,60
1784469256,1754,637600,503955,380294,0,0,0,0,0,0,827,827,59
1784469259,1840,670400,529812,399929,0,0,0,0,0,0,827,827,59
1784469261,1912,680316,537465,405967,0,0,0,0,0,0,828,828,58
1784469264,1912,696400,549867,415744,0,0,0,0,0,0,828,828,58
1784469267,1973,716800,566218,427855,0,0,0,0,0,0,829,829,57
1784469269,1973,716800,566218,427855,0,0,0,0,0,0,830,830,56
1784469272,2015,727200,574781,433888,0,0,0,0,0,0,830,830,56
1784469274,2055,727200,574781,433888,0,0,0,0,0,0,831,831,55
1784469277,2107,736400,581793,439491,0,0,0,0,0,0,832,832,54
1784469279,2107,754000,595819,449937,0,0,0,0,0,0,832,832,54
1784469282,2174,772800,610391,461284,0,0,0,0,0,0,833,833,53
1784469284,2174,772800,610391,461284,0,0,0,0,0,0,833,833,53
1784469287,2221,774484,611658,462298,0,0,0,0,0,0,834,834,52
1784469289,2221,789200,623647,470913,0,0,0,0,0,0,834,834,52
1784469292,2269,804400,635541,480056,0,0,0,0,0,0,835,835,51
1784469294,2346,804400,635541,480056,0,0,0,0,0,0,836,836,50
1784469297,2346,830800,657008,495518,0,0,0,0,0,0,836,836,50
1784469299,2346,830800,657008,495518,0,0,0,0,0,0,837,837,49
1784469302,2406,851200,673398,507529,0,0,0,0,0,0,837,837,49
1784469305,2473,865200,684687,515769,0,0,0,0,0,0,838,838,48
1784469308,2473,865200,684687,515769,0,0,0,0,0,0,839,839,47
1784469310,2530,880000,696501,524506,0,0,0,0,0,0,839,839,47
1784469312,2609,880000,696501,524506,0,0,0,0,0,0,840,840,46
1784469314,2609,910000,720068,542563,0,0,0,0,0,0,840,840,46
1784469317,2609,910000,720068,542563,0,0,0,0,0,0,840,840,46
1784469319,2668,923726,730831,550781,0,0,0,0,0,0,841,841,45
1784469322,2668,926400,732995,552353,0,0,0,0,0,0,841,841,45
1784469324,2737,950400,752267,566582,0,0,0,0,0,0,842,842,44
1784469327,2737,950400,752267,566582,0,0,0,0,0,0,842,842,44
1784469330,2837,955290,756294,569441,0,0,0,0,0,0,843,843,43
