ts,actions_processed,placed_accepted,matched,resting,rej_margin,rej_book,rej_cancelled,rej_other,self_trade_cancels,cancelled_partial_fill,blocks_committed,block_height,exec_queue_depth
1784469998,0,0,0,0,0,0,0,0,0,0,377,377,0
1784469999,2,800,526,533,0,0,0,0,0,0,385,385,0
1784470001,53,18800,14388,11431,0,0,0,0,0,0,387,387,1
1784470003,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470005,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470007,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470009,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470011,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470013,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470015,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470017,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470018,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470021,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470023,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470025,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470027,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470030,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470032,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470035,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470037,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470039,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470041,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470042,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470045,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470046,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470049,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470051,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470053,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470055,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470057,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470059,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470061,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470064,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470065,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470067,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470070,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470071,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470074,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470076,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470078,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470080,53,18800,14388,11431,0,0,0,0,0,0,388,388,0
1784470082,113,18800,14388,11431,0,0,0,0,0,0,388,388,1
1784470084,213,42000,32140,25477,0,0,0,0,0,0,389,389,3
1784470086,213,79200,61073,47784,0,0,0,0,0,0,389,389,8
1784470089,313,117652,91489,70711,0,0,0,0,0,0,390,390,10
1784470091,313,118000,91811,70902,0,0,0,0,0,0,391,391,12
1784470094,413,156000,122899,93116,0,0,0,0,0,0,391,391,17
1784470096,513,156000,122899,93116,0,0,0,0,0,0,392,392,17
1784470098,513,194400,153462,116027,0,0,0,0,0,0,392,392,24
1784470101,613,232000,183275,138446,0,0,0,0,0,0,393,393,29
