ts,actions_processed,placed_accepted,matched,resting,rej_margin,rej_book,rej_cancelled,rej_other,self_trade_cancels,cancelled_partial_fill,blocks_committed,block_height,exec_queue_depth
1784510733,0,0,0,0,0,0,0,0,0,0,100,100,0
1784510735,0,0,0,0,0,0,0,0,0,0,156,156,0
1784510736,0,0,0,0,0,0,0,0,0,0,178,178,0
1784510738,41,14400,10772,8940,0,0,0,0,0,0,179,179,1
1784510740,41,14400,10772,8940,0,0,0,0,0,0,180,180,0
1784510742,87,31600,24235,19224,0,0,0,0,0,0,180,180,3
1784510743,106,39200,30250,23750,0,0,0,0,0,0,181,181,4
1784510745,164,60400,46945,36465,0,0,0,0,0,0,182,182,3
1784510747,175,64800,50338,39126,0,0,0,0,0,0,185,185,0
1784510749,275,99600,78495,59643,0,0,0,0,0,0,185,185,6
1784510751,275,99600,78495,59643,0,0,0,0,0,0,187,187,4
1784510753,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510754,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510756,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510759,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510762,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510764,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510766,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510768,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510771,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510773,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510775,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510778,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510781,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510783,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510785,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510788,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510790,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510792,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510795,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510797,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510799,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510802,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510804,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510806,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510809,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510811,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510814,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510816,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510819,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510821,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510824,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510826,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510829,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510831,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510833,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510836,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510838,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510840,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510843,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510845,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510848,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510850,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510852,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510855,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510857,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
1784510859,277,100400,79202,60085,0,0,0,0,0,0,191,191,0
