ts,actions_processed,placed_accepted,matched,resting,rej_margin,rej_book,rej_cancelled,rej_other,self_trade_cancels,cancelled_partial_fill,blocks_committed,block_height,exec_queue_depth
1784194377,0,0,0,0,0,0,0,0,0,0,1768,1768,0
1784194378,0,0,0,0,0,0,0,0,0,0,1804,1804,0
1784194380,0,0,0,0,0,0,0,0,0,0,1845,1845,0
1784194381,0,0,0,0,0,0,0,0,0,0,1884,1884,0
1784194383,3,800,0,800,0,0,0,0,0,0,1892,1892,0
1784194385,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194387,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194390,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194392,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194394,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194396,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194398,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194400,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194402,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194404,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194406,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194409,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194411,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194413,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194416,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194418,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194420,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194422,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194424,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194426,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194428,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194430,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194432,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194434,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194435,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194437,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194439,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194441,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194443,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194445,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194447,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194448,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194451,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194453,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194455,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194457,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194459,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194460,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194463,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194465,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194467,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194469,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194471,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194474,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194476,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194479,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194481,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194483,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194485,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194487,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194489,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194491,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194493,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194496,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194498,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194500,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194502,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194504,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194506,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194509,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194510,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194513,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194515,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194517,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194519,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194521,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194523,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194525,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194527,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194529,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194531,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194533,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194535,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194537,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194538,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194541,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194543,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194545,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194547,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194550,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194552,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194554,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194556,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194558,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194560,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194563,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194564,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194566,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194568,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194570,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194573,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194575,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194577,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194579,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194581,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194584,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194585,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194587,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194590,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194592,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194594,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194596,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194598,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194600,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194603,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194605,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194607,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194609,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194612,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194615,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194617,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194620,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194622,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194624,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194625,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194627,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194629,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194632,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194634,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194636,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194638,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194640,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194642,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194644,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194646,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194648,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194651,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194653,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194655,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194658,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194660,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194662,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194664,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194666,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194668,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194670,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194672,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194675,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194677,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194679,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194681,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194683,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194685,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194687,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194689,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194691,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194693,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194695,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194697,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194699,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194701,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194704,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194706,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194707,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194709,4,1200,600,894,0,0,0,0,0,0,1893,1893,0
1784194710,32,11200,8058,7068,0,0,0,0,0,0,1893,1893,2
1784194712,132,47600,36220,29043,0,0,0,0,0,0,1895,1895,10
1784194713,232,84400,65115,51056,0,0,0,0,0,0,1896,1896,13
1784194715,332,118800,92084,71559,0,0,0,0,0,0,1897,1897,17
1784194717,432,154400,120717,92613,0,0,0,0,0,0,1898,1898,20
1784194718,532,183600,144052,109884,0,0,0,0,0,0,1898,1898,26
1784194720,632,183600,144052,109884,0,0,0,0,0,0,1899,1899,29
1784194722,732,218000,171000,130530,0,0,0,0,0,0,1900,1900,33
1784194724,732,252400,198828,150738,0,0,0,0,0,0,1901,1901,38
1784194726,832,289600,229166,172595,0,0,0,0,0,0,1901,1901,42
1784194728,932,289600,229166,172595,0,0,0,0,0,0,1902,1902,42
1784194730,932,324800,256295,194088,0,0,0,0,0,0,1903,1903,48
1784194732,1032,354800,280170,211871,0,0,0,0,0,0,1903,1903,66
1784194733,1132,390400,308942,232832,0,0,0,0,0,0,1904,1904,66
