ts,actions_processed,placed_accepted,matched,resting,rej_margin,rej_book,rej_cancelled,rej_other,self_trade_cancels,cancelled_partial_fill,blocks_committed,block_height,exec_queue_depth
1784192502,0,0,0,0,0,0,0,0,0,0,2776,2776,0
1784192504,0,0,0,0,0,0,0,0,0,0,2823,2823,0
1784192505,0,0,0,0,0,0,0,0,0,0,2865,2865,0
1784192506,0,0,0,0,0,0,0,0,0,0,2907,2907,0
1784192508,0,0,0,0,0,0,0,0,0,0,2950,2950,0
1784192510,0,0,0,0,0,0,0,0,0,0,2995,2995,0
1784192511,0,0,0,0,0,0,0,0,0,0,3052,3052,0
1784192513,0,0,0,0,0,0,0,0,0,0,3094,3094,0
1784192514,0,0,0,0,0,0,0,0,0,0,3133,3133,0
1784192515,0,0,0,0,0,0,0,0,0,0,3181,3181,0
1784192517,0,0,0,0,0,0,0,0,0,0,3225,3225,0
1784192519,0,0,0,0,0,0,0,0,0,0,3261,3261,0
1784192520,0,0,0,0,0,0,0,0,0,0,3300,3300,0
1784192521,0,0,0,0,0,0,0,0,0,0,3345,3345,0
1784192523,0,0,0,0,0,0,0,0,0,0,3376,3376,0
1784192525,0,0,0,0,0,0,0,0,0,0,3406,3406,0
1784192526,0,0,0,0,0,0,0,0,0,0,3441,3441,0
1784192528,0,0,0,0,0,0,0,0,0,0,3495,3495,0
1784192529,0,0,0,0,0,0,0,0,0,0,3550,3550,0
1784192531,0,0,0,0,0,0,0,0,0,0,3600,3600,0
1784192532,0,0,0,0,0,0,0,0,0,0,3608,3608,0
1784192533,0,0,0,0,0,0,0,0,0,0,3645,3645,0
1784192535,0,0,0,0,0,0,0,0,0,0,3687,3687,0
1784192536,0,0,0,0,0,0,0,0,0,0,3732,3732,2
1784192537,0,0,0,0,0,0,0,0,0,0,3785,3785,0
1784192539,0,0,0,0,0,0,0,0,0,0,3820,3820,0
1784192540,0,0,0,0,0,0,0,0,0,0,3848,3848,0
1784192542,0,0,0,0,0,0,0,0,0,0,3889,3889,1
1784192543,0,0,0,0,0,0,0,0,0,0,3920,3920,0
1784192545,0,0,0,0,0,0,0,0,0,0,3964,3964,1
1784192546,0,0,0,0,0,0,0,0,0,0,4012,4012,0
1784192548,0,0,0,0,0,0,0,0,0,0,4054,4054,0
1784192549,0,0,0,0,0,0,0,0,0,0,4103,4103,0
1784192550,0,0,0,0,0,0,0,0,0,0,4141,4141,0
1784192552,0,0,0,0,0,0,0,0,0,0,4191,4191,0
1784192554,0,0,0,0,0,0,0,0,0,0,4228,4228,0
1784192555,0,0,0,0,0,0,0,0,0,0,4284,4284,0
1784192557,0,0,0,0,0,0,0,0,0,0,4336,4336,0
1784192558,0,0,0,0,0,0,0,0,0,0,4349,4349,0
1784192559,0,0,0,0,0,0,0,0,0,0,4397,4397,1
1784192560,0,0,0,0,0,0,0,0,0,0,4454,4454,0
1784192562,0,0,0,0,0,0,0,0,0,0,4489,4489,0
1784192563,0,0,0,0,0,0,0,0,0,0,4515,4515,0
1784192565,0,0,0,0,0,0,0,0,0,0,4560,4560,0
1784192566,0,0,0,0,0,0,0,0,0,0,4617,4617,0
1784192567,0,0,0,0,0,0,0,0,0,0,4638,4638,0
1784192569,0,0,0,0,0,0,0,0,0,0,4679,4679,0
1784192570,0,0,0,0,0,0,0,0,0,0,4733,4733,0
1784192571,0,0,0,0,0,0,0,0,0,0,4767,4767,1
1784192573,0,0,0,0,0,0,0,0,0,0,4817,4817,0
1784192574,0,0,0,0,0,0,0,0,0,0,4861,4861,0
1784192576,0,0,0,0,0,0,0,0,0,0,4899,4899,0
1784192577,0,0,0,0,0,0,0,0,0,0,4936,4936,0
1784192578,0,0,0,0,0,0,0,0,0,0,4970,4970,0
1784192579,0,0,0,0,0,0,0,0,0,0,4990,4990,0
1784192581,0,0,0,0,0,0,0,0,0,0,5034,5034,0
1784192582,0,0,0,0,0,0,0,0,0,0,5086,5086,0
