ts,committed,height,placed,matched,resting,exec_resting,lb_s,lb_c,root_s,root_c,sw_s,sw_c,evm_s,evm_c,fl_s,fl_c,db_s,db_c,execq
1784493512,667,667,186400,145906,111929,36066,0.600665112,22,7.0021871749999999,22,5.035151740999999,22,0.000057566000000000007,22,12.671362971999999,22,93279.0,22,0
1784493514,667,667,186400,145906,111929,36066,0.600665112,22,7.0021871749999999,22,5.035151740999999,22,0.000057566000000000007,22,12.671362971999999,22,93279.0,22,0
1784493517,667,667,186400,145906,111929,36066,0.600665112,22,7.0021871749999999,22,5.035151740999999,22,0.000057566000000000007,22,12.671362971999999,22,93279.0,22,0
1784493520,667,667,186400,145906,111929,36066,0.600665112,22,7.0021871749999999,22,5.035151740999999,22,0.000057566000000000007,22,12.671362971999999,22,93279.0,22,0
1784493523,667,667,186400,145906,111929,36066,0.600665112,22,7.0021871749999999,22,5.035151740999999,22,0.000057566000000000007,22,12.671362971999999,22,93279.0,22,0
1784493525,667,667,186400,145906,111929,36066,0.600665112,22,7.0021871749999999,22,5.035151740999999,22,0.000057566000000000007,22,12.671362971999999,22,93279.0,22,0
1784493528,667,667,186400,145906,111929,36066,0.600665112,22,7.0021871749999999,22,5.035151740999999,22,0.000057566000000000007,22,12.671362971999999,22,93279.0,22,0
1784493531,668,668,188000,147257,112846,36489,0.6007382579999999,23,7.329528449,23,5.675052441999999,23,0.000060452,23,13.741647633,23,94576.0,23,2
1784493534,668,668,237600,187426,142046,36709,0.6008440349999999,24,7.329528449,23,5.675052441999999,23,0.000060452,23,13.741647633,23,94576.0,23,6
1784493537,669,669,237600,187426,142046,36709,0.6008440349999999,24,9.251593908,24,6.380584913999999,24,0.000062586,24,16.533235647999999,24,111403.0,24,6
1784493540,669,669,287200,227211,171418,45218,0.600909717,25,9.251593908,24,6.380584913999999,24,0.000062586,24,16.533235647999999,24,111403.0,24,8
1784493543,670,670,287200,227211,171418,54090,0.600984978,26,11.055142735,25,7.478012212999999,25,0.000064861,25,19.535387434999998,25,128671.0,25,10
1784493546,670,670,336800,267460,200553,54090,0.600984978,26,11.055142735,25,7.478012212999999,25,0.000064861,25,19.535387434999998,25,128671.0,25,14
1784493549,671,671,336800,267460,200553,54090,0.600984978,26,12.669215907,26,8.662825445,26,0.000067947,26,22.429742266999999,26,144901.0,26,13
1784493552,671,671,386400,307192,229923,62510,0.601048807,27,12.669215907,26,8.662825445,26,0.000067947,26,22.429742266999999,26,144901.0,26,19
1784493556,671,671,386400,307192,229923,62510,0.601048807,27,15.148834718,27,9.872341292,27,0.00007140400000000001,27,26.138337256999998,27,160184.0,27,22
1784493559,672,672,436000,346397,259604,71286,0.601114429,28,15.148834718,27,9.872341292,27,0.00007140400000000001,27,26.138337256999998,27,160184.0,27,25
1784493561,672,672,436000,346397,259604,71286,0.601114429,28,16.638644726,28,10.788430063,28,0.00007341800000000001,28,28.632259076999998,28,176687.0,28,28
1784493564,673,673,485600,386170,288944,80747,0.601200659,29,16.638644726,28,10.788430063,28,0.00007341800000000001,28,28.632259076999998,28,176687.0,28,29
1784493567,674,674,485600,386170,288944,80747,0.601200659,29,18.352724584,29,11.876069557,29,0.00007571200000000001,29,31.522451259999998,29,192319.0,29,30
1784493570,674,674,535200,426386,318133,89539,0.6012715719999999,30,18.352724584,29,11.876069557,29,0.00007571200000000001,29,31.522451259999998,29,192319.0,29,32
1784493573,675,675,535200,426386,318133,89539,0.6012715719999999,30,20.451220129,30,12.669886214,30,0.00007890800000000001,30,34.507318637999997,30,207130.0,30,33
1784493576,675,675,584800,465470,347762,97958,0.601348044,31,20.451220129,30,12.669886214,30,0.00007890800000000001,30,34.507318637999997,30,207130.0,30,38
1784493579,676,676,584800,465470,347762,97958,0.601348044,31,21.972401384,31,13.651339175,31,0.00008083100000000001,31,37.086907704999997,31,223606.0,31,40
1784493582,676,676,634400,505167,377145,107124,0.601422453,32,21.972401384,31,13.651339175,31,0.00008083100000000001,31,37.086907704999997,31,223606.0,31,44
1784493585,677,677,634400,505167,377145,107124,0.601422453,32,23.270392891,32,14.450699501,32,0.00008299500000000001,32,39.388935694,32,239391.0,32,45
1784493589,677,677,684000,545160,406461,115869,0.601739715,33,23.270392891,32,14.450699501,32,0.00008299500000000001,32,39.388935694,32,239391.0,32,48
1784493592,678,678,732800,583722,435641,124356,0.601848988,34,24.780996518000003,33,15.737369949000002,33,0.00008497900000000001,33,42.282235948,33,253686.0,33,50
1784493596,679,679,732800,583722,435641,124356,0.601848988,34,26.478817811000004,34,16.619106466,34,0.00008739300000000001,34,44.883802798,34,268392.0,34,52
1784493599,679,679,759600,604807,451519,133432,0.601907397,35,26.478817811000004,34,16.619106466,34,0.00008739300000000001,34,44.883802798,34,268392.0,34,59
1784493602,680,680,795200,631871,473201,138156,0.601977117,36,27.258922161,35,17.133709029000003,35,0.000090289,35,46.367108347,35,278582.0,35,58
1784493606,681,681,795200,631871,473201,138156,0.601977117,36,28.277129248,36,18.127339836,36,0.000093335,36,48.471530589,36,291959.0,36,57
1784493609,681,681,841200,668663,500504,145601,0.602047458,37,28.277129248,36,18.127339836,36,0.000093335,36,48.471530589,36,291959.0,36,57
1784493612,682,682,841200,668663,500504,153906,0.602100647,38,29.977101992,37,19.120050887,37,0.000095399,37,51.261445529,37,309292.0,37,56
1784493616,682,682,873600,694574,519762,153906,0.602100647,38,29.977101992,37,19.120050887,37,0.000095399,37,51.261445529,37,309292.0,37,56
1784493618,683,683,873600,694574,519762,153906,0.602100647,38,32.087559093,38,20.217125475000004,38,0.000097503,38,54.658577159,38,324906.0,38,55
1784493621,683,683,894800,711568,532322,159262,0.60213983,39,32.087559093,38,20.217125475000004,38,0.000097503,38,54.658577159,38,324906.0,38,55
1784493625,684,684,913600,726852,543281,162701,0.602199861,40,33.388555723,39,20.922891234,39,0.00009992800000000001,39,56.677428621,39,335600.0,39,54
1784493629,684,684,913600,726852,543281,162701,0.602199861,40,34.994428161,40,21.901476968,40,0.000102163,40,59.272832214,40,344649.0,40,54
1784493632,685,685,939600,747023,559052,165410,0.60225827,41,34.994428161,40,21.901476968,40,0.000102163,40,59.272832214,40,344649.0,40,53
1784493635,686,686,939600,747023,559052,165410,0.60225827,41,36.580379428,41,23.008230504,41,0.000104147,41,62.047973215999999,41,355715.0,41,52
1784493639,686,686,973600,774474,579088,170548,0.602343669,42,36.580379428,41,23.008230504,41,0.000104147,41,62.047973215999999,41,355715.0,41,52
1784493642,687,687,1019200,809713,606686,176233,0.602415233,43,37.892359643,42,24.184357095,42,0.000106982,42,64.636985527,42,368189.0,42,51
1784493646,688,688,1019200,809713,606686,176233,0.602415233,43,39.295941426,43,24.705043634,43,0.000109116,43,66.656275462,43,384623.0,43,50
1784493648,688,688,1068800,847199,637115,184992,0.60248915,44,39.295941426,43,24.705043634,43,0.000109116,43,66.656275462,43,384623.0,43,50
1784493650,689,689,1068800,847199,637115,184992,0.60248915,44,40.197462385,44,25.38297872,44,0.000110539,44,68.31924876,44,403660.0,44,49
1784493652,689,689,1118400,886674,666469,195241,0.602558078,45,40.197462385,44,25.38297872,44,0.000110539,44,68.31924876,44,403660.0,44,49
1784493653,690,690,1118400,886674,666469,195241,0.602558078,45,41.186228717,45,25.978697605,45,0.00011360500000000001,45,69.92261811399999,45,422847.0,45,48
1784493655,690,690,1168000,926603,695722,203046,0.60265042,46,41.186228717,45,25.978697605,45,0.00011360500000000001,45,69.92261811399999,45,422847.0,45,48
1784493657,691,691,1168000,926603,695722,211047,0.602718296,47,41.993977627,46,26.549622838,46,0.00011549900000000001,46,71.37504244399999,46,440449.0,46,47
1784493658,691,691,1217600,965872,725347,211047,0.602718296,47,41.993977627,46,26.549622838,46,0.00011549900000000001,46,71.37504244399999,46,440449.0,46,47
1784493660,692,692,1235286,980289,735748,219632,0.6028255060000001,48,42.695718582,47,27.133576242,47,0.00013208000000000002,47,72.68504216799998,47,458443.0,47,46
1784493661,692,692,1267200,1005874,754542,219632,0.6028255060000001,48,42.695718582,47,27.133576242,47,0.00013208000000000002,47,72.68504216799998,47,458443.0,47,46
1784493663,693,693,1267200,1005874,754542,219632,0.6028255060000001,48,43.776957120999998,48,27.868563965,48,0.00013401400000000004,48,74.57741273199999,48,478929.0,48,45
1784493665,693,693,1316800,1046238,783694,227961,0.602899273,49,43.776957120999998,48,27.868563965,48,0.00013401400000000004,48,74.57741273199999,48,478929.0,48,45
1784493667,694,694,1316800,1046238,783694,227961,0.602899273,49,44.872558524,49,28.440056858,49,0.00013592800000000003,49,76.26272473899998,49,499928.0,49,44
1784493668,694,694,1366400,1086450,812888,236244,0.602957822,50,44.872558524,49,28.440056858,49,0.00013592800000000003,49,76.26272473899998,49,499928.0,49,44
1784493670,694,694,1366400,1086450,812888,236244,0.602957822,50,44.872558524,49,28.440056858,49,0.00013592800000000003,49,76.26272473899998,49,499928.0,49,44
1784493672,695,695,1416000,1126541,842036,244376,0.6030399350000001,51,46.694620099,50,29.082866489999998,50,0.00013924500000000003,50,78.74800552499998,50,520715.0,50,43
1784493674,695,695,1416000,1126541,842036,244376,0.6030399350000001,51,46.694620099,50,29.082866489999998,50,0.00013924500000000003,50,78.74800552499998,50,520715.0,50,43
1784493676,696,696,1465600,1166697,871201,252603,0.6030929440000001,52,47.857351369999999,51,29.499596615999999,51,0.00014118900000000003,51,80.42801367199998,51,539417.0,51,42
1784493678,696,696,1465600,1166697,871201,252603,0.6030929440000001,52,48.700417265999998,52,29.864027829999999,52,0.00014375300000000004,52,81.70189722899998,52,557479.0,52,42
1784493680,697,697,1515200,1205968,900732,260532,0.6031657300000002,53,48.700417265999998,52,29.864027829999999,52,0.00014375300000000004,52,81.70189722899998,52,557479.0,52,41
1784493681,697,697,1515200,1205968,900732,260532,0.6031657300000002,53,49.653462450999999,53,30.410590985,53,0.00014636800000000005,53,83.37310684499998,53,576360.0,53,41
1784493683,698,698,1564800,1245562,930098,269126,0.6032639130000002,54,49.653462450999999,53,30.410590985,53,0.00014636800000000005,53,83.37310684499998,53,576360.0,53,40
1784493685,698,698,1564800,1245562,930098,269126,0.6032639130000002,54,49.653462450999999,53,30.410590985,53,0.00014636800000000005,53,83.37310684499998,53,576360.0,53,40
1784493687,699,699,1564800,1245562,930098,276639,0.6033673260000002,55,50.850516516,54,30.930599613,54,0.00014865200000000004,54,85.17231191399998,54,595281.0,54,39
1784493688,699,699,1614400,1284880,959684,276639,0.6033673260000002,55,50.850516516,54,30.930599613,54,0.00014865200000000004,54,85.17231191399998,54,595281.0,54,39
1784493690,700,700,1614400,1284880,959684,276639,0.6033673260000002,55,52.156718739,55,31.44264324,55,0.009140769000000002,55,87.07194206599998,55,613870.0,55,38
1784493692,700,700,1664000,1324602,989080,285291,0.6034355140000002,56,52.156718739,55,31.44264324,55,0.009140769000000002,55,87.07194206599998,55,613870.0,55,38
1784493693,701,701,1664000,1324602,989080,294132,0.6034991220000002,57,53.316713713,56,31.761308756,56,0.009143054000000002,56,88.56904831299998,56,631906.0,56,37
1784493695,701,701,1713600,1363407,1018752,294132,0.6034991220000002,57,53.316713713,56,31.761308756,56,0.009143054000000002,56,88.56904831299998,56,631906.0,56,37
1784493697,701,701,1713600,1363407,1018752,294132,0.6034991220000002,57,54.410830062,57,32.070998366,57,0.009145258000000002,57,90.04879337199998,57,651532.0,57,37
1784493698,702,702,1763200,1403306,1048155,302784,0.6036252470000002,58,54.410830062,57,32.070998366,57,0.009145258000000002,57,90.04879337199998,57,651532.0,57,36
1784493700,702,702,1763200,1403306,1048155,302784,0.6036252470000002,58,54.410830062,57,32.070998366,57,0.009145258000000002,57,90.04879337199998,57,651532.0,57,36
1784493702,703,703,1812800,1443423,1077452,310647,0.6037159770000002,59,55.708525176,58,32.573298631,58,0.009147713000000002,58,91.87129347599998,58,671177.0,58,35
1784493703,703,703,1812800,1443423,1077452,310647,0.6037159770000002,59,55.708525176,58,32.573298631,58,0.009147713000000002,58,91.87129347599998,58,671177.0,58,35
1784493705,704,704,1862400,1482997,1106950,318290,0.6038063350000003,60,56.715977983,59,33.298350383,59,0.009151330000000001,59,93.68540964299997,59,688832.0,59,34
1784493706,704,704,1862400,1482997,1106950,318290,0.6038063350000003,60,56.715977983,59,33.298350383,59,0.009151330000000001,59,93.68540964299997,59,688832.0,59,34
1784493708,705,705,1862400,1482997,1106950,318290,0.6038063350000003,60,57.716438397000008,60,33.750831332,60,0.009153354,60,95.19025833199997,60,706537.0,60,33
1784493709,705,705,1912000,1522446,1136483,326734,0.6039190860000002,61,57.716438397000008,60,33.750831332,60,0.009153354,60,95.19025833199997,60,706537.0,60,33
1784493711,705,705,1912000,1522446,1136483,326734,0.6039190860000002,61,58.657143726,61,34.395113458,61,0.009155788000000002,61,96.85529880799997,61,723587.0,61,34
1784493712,706,706,1961600,1562266,1165830,335692,0.6040244830000002,62,58.657143726,61,34.395113458,61,0.009155788000000002,61,96.85529880799997,61,723587.0,61,35
1784493714,706,706,1961600,1562266,1165830,335692,0.6040244830000002,62,58.657143726,61,34.395113458,61,0.009155788000000002,61,96.85529880799997,61,723587.0,61,40
1784493716,707,707,1961600,1562266,1165830,335692,0.6040244830000002,62,60.052942924,62,35.001048956,62,0.009159205000000002,62,98.93654435399998,62,740975.0,62,42
1784493718,707,707,2011200,1600812,1195677,344323,0.6041677610000003,63,60.052942924,62,35.001048956,62,0.009159205000000002,62,98.93654435399998,62,740975.0,62,54
1784493719,707,707,2011200,1600812,1195677,344323,0.6041677610000003,63,60.052942924,62,35.001048956,62,0.009159205000000002,62,98.93654435399998,62,740975.0,62,63
1784493721,708,708,2060800,1642049,1224348,353012,0.6042291550000003,64,61.228336563,63,35.424772857,63,0.009162441000000002,63,100.55787998399998,63,760741.0,63,62
1784493722,708,708,2060800,1642049,1224348,353012,0.6042291550000003,64,61.228336563,63,35.424772857,63,0.009162441000000002,63,100.55787998399998,63,760741.0,63,62
1784493724,709,709,2060800,1642049,1224348,353012,0.6042291550000003,64,62.529401213,64,35.829407359,64,0.009164335000000003,64,102.33242309399998,64,779314.0,64,61
1784493726,709,709,2110400,1681490,1253768,360110,0.6043122900000003,65,62.529401213,64,35.829407359,64,0.009164335000000003,64,102.33242309399998,64,779314.0,64,61
1784493727,709,709,2110400,1681490,1253768,360110,0.6043122900000003,65,62.529401213,64,35.829407359,64,0.009164335000000003,64,102.33242309399998,64,779314.0,64,61
1784493729,710,710,2110400,1681490,1253768,367521,0.6043925800000003,66,64.220552865,65,36.531122321,65,0.009167732000000003,65,104.80274355999998,65,797863.0,65,60
1784493730,710,710,2160000,1721206,1283165,367521,0.6043925800000003,66,64.220552865,65,36.531122321,65,0.009167732000000003,65,104.80274355999998,65,797863.0,65,60
1784493732,710,710,2160000,1721206,1283165,367521,0.6043925800000003,66,65.31164051,66,36.878555096,66,0.009169946000000004,66,106.30339470899999,66,815599.0,66,60
1784493734,711,711,2209600,1761451,1312263,375716,0.6044695830000003,67,65.31164051,66,36.878555096,66,0.009169946000000004,66,106.30339470899999,66,815599.0,66,59
1784493735,711,711,2209600,1761451,1312263,375716,0.6044695830000003,67,65.31164051,66,36.878555096,66,0.009169946000000004,66,106.30339470899999,66,815599.0,66,59
1784493737,712,712,2209600,1761451,1312263,375716,0.6044695830000003,67,66.88607806,67,37.228563941,67,0.009172621000000004,67,108.28351876199999,67,831418.0,67,58
1784493738,712,712,2259200,1799775,1342210,384033,0.6045323410000003,68,66.88607806,67,37.228563941,67,0.009172621000000004,67,108.28351876199999,67,831418.0,67,66
