ts,actions_processed,placed_accepted,matched,resting,rej_margin,rej_book,rej_cancelled,rej_other,self_trade_cancels,cancelled_partial_fill,blocks_committed,block_height,exec_queue_depth
1784469697,1596,589600,465448,351545,0,0,0,0,0,0,753,753,38
1784469701,1696,624000,493297,371786,0,0,0,0,0,0,754,754,40
1784469703,1796,624000,493297,371786,0,0,0,0,0,0,755,755,41
1784469706,1796,656800,519916,391130,0,0,0,0,0,0,755,755,48
1784469709,1796,656800,519916,391130,0,0,0,0,0,0,756,756,51
1784469711,1896,669605,530319,398673,0,0,0,0,0,0,756,756,55
1784469714,1896,694800,550709,413378,0,0,0,0,0,0,756,756,66
1784469716,1996,725394,575565,431376,0,0,0,0,0,0,757,757,66
1784469719,1996,727600,577323,432676,0,0,0,0,0,0,757,757,66
1784469722,2096,727600,577323,432676,0,0,0,0,0,0,758,758,65
1784469724,2096,765600,607725,455159,0,0,0,0,0,0,758,758,65
1784469726,2132,770493,611603,458097,0,0,0,0,0,0,759,759,64
1784469729,2132,774800,615045,460660,0,0,0,0,0,0,760,760,63
1784469731,2181,790000,626936,469813,0,0,0,0,0,0,760,760,63
1784469733,2226,804400,638380,478383,0,0,0,0,0,0,761,761,62
1784469736,2265,804400,638380,478383,0,0,0,0,0,0,762,762,61
1784469738,2265,816400,647478,485731,0,0,0,0,0,0,762,762,61
1784469740,2352,816400,647478,485731,0,0,0,0,0,0,763,763,60
1784469744,2352,841200,665677,501177,0,0,0,0,0,0,763,763,60
1784469746,2430,847482,670612,504878,0,0,0,0,0,0,764,764,59
1784469748,2430,859600,680261,512021,0,0,0,0,0,0,764,764,59
1784469750,2508,864797,684425,515031,0,0,0,0,0,0,765,765,58
1784469752,2508,887600,703063,528349,0,0,0,0,0,0,765,765,58
1784469754,2547,889736,704669,529646,0,0,0,0,0,0,766,766,57
1784469757,2547,898400,711348,534893,0,0,0,0,0,0,766,766,57
1784469759,2603,904820,716479,538717,0,0,0,0,0,0,767,767,56
1784469761,2603,919600,728438,547434,0,0,0,0,0,0,767,767,56
1784469764,2632,930000,737224,553346,0,0,0,0,0,0,768,768,55
1784469767,2686,930000,737224,553346,0,0,0,0,0,0,769,769,54
1784469769,2686,950000,752732,565445,0,0,0,0,0,0,769,769,54
1784469772,2731,964993,765115,574176,0,0,0,0,0,0,770,770,53
1784469774,2731,966400,766315,574973,0,0,0,0,0,0,770,770,53
1784469777,2780,980350,776921,583508,0,0,0,0,0,0,771,771,52
1784469779,2780,983600,779417,585491,0,0,0,0,0,0,771,771,52
1784469781,2840,998453,791863,594084,0,0,0,0,0,0,772,772,51
1784469784,2840,1005600,797720,598275,0,0,0,0,0,0,772,772,51
1784469786,2906,1019600,809365,606364,0,0,0,0,0,0,773,773,50
1784469789,2906,1019600,809365,606364,0,0,0,0,0,0,774,774,49
1784469791,2939,1031200,818508,613310,0,0,0,0,0,0,774,774,49
1784469794,3003,1031200,818508,613310,0,0,0,0,0,0,775,775,48
1784469796,3003,1048800,832782,623689,0,0,0,0,0,0,775,775,48
1784469799,3039,1048800,832782,623689,0,0,0,0,0,0,776,776,47
1784469801,3039,1063200,844503,632098,0,0,0,0,0,0,776,776,47
1784469803,3103,1082800,860401,643648,0,0,0,0,0,0,777,777,46
1784469805,3103,1082800,860401,643648,0,0,0,0,0,0,777,777,46
1784469808,3165,1090194,866360,647985,0,0,0,0,0,0,778,778,45
1784469810,3165,1106800,880012,657680,0,0,0,0,0,0,778,778,45
1784469812,3165,1106800,880012,657680,0,0,0,0,0,0,779,779,44
1784469815,3234,1128400,896955,670653,0,0,0,0,0,0,779,779,44
1784469817,3234,1128400,896955,670653,0,0,0,0,0,0,779,779,44
1784469820,3334,1160291,922264,689610,0,0,0,0,0,0,780,780,43
1784469822,3334,1164800,925982,692256,0,0,0,0,0,0,780,780,43
1784469824,3412,1164800,925982,692256,0,0,0,0,0,0,781,781,42
1784469827,3412,1189200,945177,706859,0,0,0,0,0,0,781,781,42
1784469830,3412,1189200,945177,706859,0,0,0,0,0,0,781,781,42
1784469832,3487,1195366,950022,710539,0,0,0,0,0,0,782,782,41
1784469835,3487,1213600,964544,721358,0,0,0,0,0,0,782,782,41
1784469837,3587,1218471,968233,724304,0,0,0,0,0,0,783,783,40
1784469840,3587,1246000,989620,740887,0,0,0,0,0,0,783,783,40
1784469842,3587,1246000,989620,740887,0,0,0,0,0,0,784,784,39
1784469846,3669,1259418,1000560,748766,0,0,0,0,0,0,784,784,39
1784469849,3669,1275200,1013180,758076,0,0,0,0,0,0,784,784,39
1784469851,3761,1305200,1036534,776100,0,0,0,0,0,0,785,785,38
1784469853,3861,1305200,1036534,776100,0,0,0,0,0,0,786,786,37
1784469854,3861,1336800,1062117,794726,0,0,0,0,0,0,786,786,37
1784469856,3861,1336800,1062117,794726,0,0,0,0,0,0,786,786,37
1784469858,3961,1372800,1091246,815998,0,0,0,0,0,0,787,787,36
1784469860,3961,1372800,1091246,815998,0,0,0,0,0,0,787,787,36
1784469861,3961,1372800,1091246,815998,0,0,0,0,0,0,788,788,35
1784469863,4061,1411200,1122032,838698,0,0,0,0,0,0,788,788,35
1784469866,4061,1411200,1122032,838698,0,0,0,0,0,0,789,789,34
1784469868,4161,1442400,1146417,857431,0,0,0,0,0,0,789,789,34
1784469869,4161,1442400,1146417,857431,0,0,0,0,0,0,790,790,33
1784469871,4261,1481200,1178190,880009,0,0,0,0,0,0,790,790,33
1784469872,4261,1481200,1178190,880009,0,0,0,0,0,0,791,791,32
1784469874,4361,1513600,1203462,899407,0,0,0,0,0,0,791,791,32
1784469875,4361,1513600,1203462,899407,0,0,0,0,0,0,792,792,31
1784469877,4461,1552400,1234407,922534,0,0,0,0,0,0,792,792,31
1784469879,4461,1552400,1234407,922534,0,0,0,0,0,0,792,792,31
1784469880,4561,1556598,1237720,925029,0,0,0,0,0,0,793,793,30
1784469882,4561,1588000,1262730,943685,0,0,0,0,0,0,793,793,37
1784469883,4561,1588000,1262730,943685,0,0,0,0,0,0,794,794,40
1784469885,4661,1626400,1293295,966395,0,0,0,0,0,0,794,794,47
1784469887,4661,1626400,1293295,966395,0,0,0,0,0,0,794,794,54
1784469889,4661,1626400,1293295,966395,0,0,0,0,0,0,795,795,57
1784469892,4711,1642000,1305746,975676,0,0,0,0,0,0,795,795,66
1784469893,4764,1642000,1305746,975676,0,0,0,0,0,0,796,796,66
1784469895,4764,1655600,1316781,983582,0,0,0,0,0,0,796,796,66
1784469896,4830,1670000,1328265,992104,0,0,0,0,0,0,797,797,66
1784469898,4883,1670000,1328265,992104,0,0,0,0,0,0,798,798,66
1784469899,4883,1688800,1343615,1003108,0,0,0,0,0,0,798,798,66
1784469900,4955,1701784,1353839,1010851,0,0,0,0,0,0,799,799,66
1784469902,4955,1713200,1362982,1017653,0,0,0,0,0,0,799,799,66
1784469903,5004,1713200,1362982,1017653,0,0,0,0,0,0,800,800,66
1784469905,5004,1726000,1372305,1025676,0,0,0,0,0,0,800,800,66
1784469906,5079,1746800,1388439,1038189,0,0,0,0,0,0,801,801,66
1784469908,5126,1746800,1388439,1038189,0,0,0,0,0,0,802,802,66
1784469909,5126,1761600,1399961,1047060,0,0,0,0,0,0,802,802,66
1784469910,5184,1781600,1415656,1059077,0,0,0,0,0,0,803,803,66
1784469912,5184,1781600,1415656,1059077,0,0,0,0,0,0,803,803,66
1784469913,5222,1791040,1423281,1064550,0,0,0,0,0,0,804,804,66
1784469915,5222,1795200,1426815,1066914,0,0,0,0,0,0,804,804,66
1784469916,5281,1816800,1443800,1079835,0,0,0,0,0,0,805,805,66
1784469918,5281,1816800,1443800,1079835,0,0,0,0,0,0,805,805,66
1784469919,5331,1832266,1456251,1088852,0,0,0,0,0,0,806,806,66
1784469921,5331,1833200,1456973,1089428,0,0,0,0,0,0,806,806,66
1784469922,5415,1864400,1482006,1107872,0,0,0,0,0,0,807,807,66
1784469924,5415,1864400,1482006,1107872,0,0,0,0,0,0,807,807,66
1784469925,5509,1864400,1482006,1107872,0,0,0,0,0,0,808,808,66
1784469926,5509,1896000,1506753,1126816,0,0,0,0,0,0,808,808,66
1784469928,5509,1896000,1506753,1126816,0,0,0,0,0,0,809,809,65
1784469930,5567,1915200,1522143,1138196,0,0,0,0,0,0,809,809,66
1784469931,5612,1915200,1522143,1138196,0,0,0,0,0,0,810,810,66
1784469932,5612,1931200,1534996,1147658,0,0,0,0,0,0,810,810,66
1784469934,5712,1948411,1549264,1157692,0,0,0,0,0,0,811,811,66
1784469935,5712,1966000,1563638,1168006,0,0,0,0,0,0,811,811,66
1784469937,5812,1966000,1563638,1168006,0,0,0,0,0,0,812,812,66
1784469938,5812,2002000,1592633,1189223,0,0,0,0,0,0,812,812,66
1784469940,5824,2002000,1592633,1189223,0,0,0,0,0,0,825,825,53
1784469941,5824,2006400,1596177,1191810,0,0,0,0,0,0,825,825,53
1784469943,5833,2010000,1599080,1193921,0,0,0,0,0,0,826,826,52
