ts,actions_processed,placed_accepted,matched,resting,rej_margin,rej_book,rej_cancelled,rej_other,self_trade_cancels,cancelled_partial_fill,blocks_committed,block_height,exec_queue_depth
1784461502,0,0,0,0,0,0,0,0,0,0,691,691,0
1784461503,0,0,0,0,0,0,0,0,0,0,742,742,0
1784461505,9,0,0,0,0,0,0,0,0,0,755,755,1
1784461507,9,2800,1852,1822,0,0,0,0,0,0,756,756,0
1784461509,96,12713,9564,7793,0,0,0,0,0,0,757,757,2
1784461511,166,62800,46844,38643,0,0,0,0,0,0,758,758,1
1784461513,219,83600,61669,51640,0,0,0,0,0,0,759,759,5
1784461515,255,97600,73591,59547,0,0,0,0,0,0,761,761,4
1784461517,383,118562,90801,71800,0,0,0,0,0,0,766,766,2
1784461519,383,144000,110925,87004,0,0,0,0,0,0,767,767,1
1784461521,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461522,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461524,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461527,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461529,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461532,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461534,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461536,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461539,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461541,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461543,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461545,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461548,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461550,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461552,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461554,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461556,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461559,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461561,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461563,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461566,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461568,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461570,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461572,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461575,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461577,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461579,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461581,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461583,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461586,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461588,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461590,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461592,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461594,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461597,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461599,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461601,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461604,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461606,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461608,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461610,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461613,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461615,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461617,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461620,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461622,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461624,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461626,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461628,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461631,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461634,412,155600,120109,93937,0,0,0,0,0,0,768,768,0
1784461636,459,174400,135678,104804,0,0,0,0,0,0,769,769,4
1784461638,559,210400,164182,126261,0,0,0,0,0,0,770,770,6
1784461642,659,247600,193363,148551,0,0,0,0,0,0,771,771,9
1784461645,759,260631,204023,156193,0,0,0,0,0,0,772,772,10
1784461648,759,286400,224848,171401,0,0,0,0,0,0,773,773,16
1784461651,859,322400,254168,192578,0,0,0,0,0,0,773,773,18
1784461653,959,331410,261453,197894,0,0,0,0,0,0,774,774,20
1784461656,959,359200,283957,214289,0,0,0,0,0,0,774,774,24
1784461658,1059,396000,313270,236142,0,0,0,0,0,0,775,775,24
1784461661,1059,396000,313270,236142,0,0,0,0,0,0,775,775,25
1784461663,1059,396000,313270,236142,0,0,0,0,0,0,776,776,25
1784461665,1159,430000,340626,256212,0,0,0,0,0,0,776,776,26
1784461668,1159,430000,340626,256212,0,0,0,0,0,0,776,776,28
1784461670,1259,430000,340626,256212,0,0,0,0,0,0,777,777,27
1784461673,1259,464800,368594,276863,0,0,0,0,0,0,777,777,29
1784461675,1259,464800,368594,276863,0,0,0,0,0,0,777,777,31
1784461677,1259,464800,368594,276863,0,0,0,0,0,0,778,778,31
1784461680,1359,501600,397999,298670,0,0,0,0,0,0,778,778,32
1784461684,1359,501600,397999,298670,0,0,0,0,0,0,778,778,34
1784461687,1456,537200,426406,319775,0,0,0,0,0,0,779,779,36
1784461690,1456,537200,426406,319775,0,0,0,0,0,0,780,780,38
1784461693,1539,565200,448427,336584,0,0,0,0,0,0,780,780,43
1784461695,1596,565200,448427,336584,0,0,0,0,0,0,781,781,43
1784461698,1596,582800,462366,347021,0,0,0,0,0,0,781,781,48
1784461701,1654,600790,477061,357516,0,0,0,0,0,0,782,782,61
1784461704,1654,602000,477988,358237,0,0,0,0,0,0,782,782,61
1784461706,1720,626000,496119,372948,0,0,0,0,0,0,783,783,60
1784461709,1720,626000,496119,372948,0,0,0,0,0,0,784,784,59
1784461711,1789,645600,511021,384926,0,0,0,0,0,0,784,784,59
1784461714,1874,645600,511021,384926,0,0,0,0,0,0,785,785,58
1784461718,1874,675200,535019,402356,0,0,0,0,0,0,785,785,58
1784461721,1874,675200,535019,402356,0,0,0,0,0,0,785,785,58
1784461724,1927,694000,549633,413679,0,0,0,0,0,0,786,786,57
1784461727,1927,694000,549633,413679,0,0,0,0,0,0,786,786,57
1784461730,1986,694000,549633,413679,0,0,0,0,0,0,787,787,56
1784461733,1986,710000,561512,423642,0,0,0,0,0,0,787,787,56
1784461734,2032,710000,561512,423642,0,0,0,0,0,0,788,788,55
1784461737,2032,727200,575355,433789,0,0,0,0,0,0,788,788,55
1784461739,2078,727200,575355,433789,0,0,0,0,0,0,789,789,54
1784461742,2078,744000,587700,444310,0,0,0,0,0,0,789,789,54
1784461744,2078,744000,587700,444310,0,0,0,0,0,0,790,790,53
1784461747,2132,761200,601893,454248,0,0,0,0,0,0,790,790,53
1784461749,2132,761200,601893,454248,0,0,0,0,0,0,790,790,53
1784461752,2132,761200,601893,454248,0,0,0,0,0,0,790,790,53
1784461755,2176,774000,612136,461858,0,0,0,0,0,0,791,791,52
