ts,actions_processed,placed_accepted,matched,resting,rej_margin,rej_book,rej_cancelled,rej_other,self_trade_cancels,cancelled_partial_fill,blocks_committed,block_height,exec_queue_depth
1784193445,0,0,0,0,0,0,0,0,0,0,3113,3113,0
1784193447,0,0,0,0,0,0,0,0,0,0,3136,3136,0
1784193449,0,0,0,0,0,0,0,0,0,0,3157,3157,0
1784193450,0,0,0,0,0,0,0,0,0,0,3179,3179,0
1784193452,0,0,0,0,0,0,0,0,0,0,3208,3208,0
1784193454,0,0,0,0,0,0,0,0,0,0,3230,3230,0
1784193456,0,0,0,0,0,0,0,0,0,0,3256,3256,0
1784193457,0,0,0,0,0,0,0,0,0,0,3283,3283,0
1784193459,0,0,0,0,0,0,0,0,0,0,3307,3307,0
1784193461,0,0,0,0,0,0,0,0,0,0,3341,3341,0
1784193462,0,0,0,0,0,0,0,0,0,0,3377,3377,0
1784193464,0,0,0,0,0,0,0,0,0,0,3397,3397,0
1784193465,0,0,0,0,0,0,0,0,0,0,3415,3415,0
1784193467,0,0,0,0,0,0,0,0,0,0,3437,3437,0
1784193469,0,0,0,0,0,0,0,0,0,0,3457,3457,0
1784193471,0,0,0,0,0,0,0,0,0,0,3479,3479,0
1784193472,0,0,0,0,0,0,0,0,0,0,3514,3514,0
1784193474,0,0,0,0,0,0,0,0,0,0,3536,3536,0
1784193475,0,0,0,0,0,0,0,0,0,0,3572,3572,0
1784193477,0,0,0,0,0,0,0,0,0,0,3612,3612,0
1784193478,0,0,0,0,0,0,0,0,0,0,3652,3652,0
1784193480,0,0,0,0,0,0,0,0,0,0,3692,3692,1
1784193481,0,0,0,0,0,0,0,0,0,0,3731,3731,0
1784193483,0,0,0,0,0,0,0,0,0,0,3764,3764,0
1784193484,0,0,0,0,0,0,0,0,0,0,3805,3805,0
1784193486,0,0,0,0,0,0,0,0,0,0,3844,3844,0
1784193487,0,0,0,0,0,0,0,0,0,0,3872,3872,0
1784193489,0,0,0,0,0,0,0,0,0,0,3898,3898,0
1784193490,0,0,0,0,0,0,0,0,0,0,3920,3920,0
1784193492,0,0,0,0,0,0,0,0,0,0,3946,3946,0
1784193494,0,0,0,0,0,0,0,0,0,0,3968,3968,1
1784193496,0,0,0,0,0,0,0,0,0,0,3989,3989,0
1784193498,0,0,0,0,0,0,0,0,0,0,4018,4018,0
1784193499,0,0,0,0,0,0,0,0,0,0,4048,4048,0
1784193501,0,0,0,0,0,0,0,0,0,0,4073,4073,0
1784193502,0,0,0,0,0,0,0,0,0,0,4099,4099,0
1784193504,0,0,0,0,0,0,0,0,0,0,4120,4120,0
1784193505,0,0,0,0,0,0,0,0,0,0,4150,4150,1
1784193507,0,0,0,0,0,0,0,0,0,0,4186,4186,0
1784193508,0,0,0,0,0,0,0,0,0,0,4220,4220,2
1784193510,0,0,0,0,0,0,0,0,0,0,4255,4255,0
1784193512,0,0,0,0,0,0,0,0,0,0,4288,4288,0
1784193513,0,0,0,0,0,0,0,0,0,0,4333,4333,0
1784193515,0,0,0,0,0,0,0,0,0,0,4382,4382,0
1784193516,0,0,0,0,0,0,0,0,0,0,4423,4423,0
1784193517,0,0,0,0,0,0,0,0,0,0,4469,4469,0
1784193519,0,0,0,0,0,0,0,0,0,0,4511,4511,0
1784193520,0,0,0,0,0,0,0,0,0,0,4556,4556,0
1784193521,0,0,0,0,0,0,0,0,0,0,4597,4597,0
1784193523,0,0,0,0,0,0,0,0,0,0,4642,4642,0
1784193524,0,0,0,0,0,0,0,0,0,0,4665,4665,0
1784193526,0,0,0,0,0,0,0,0,0,0,4708,4708,0
1784193527,0,0,0,0,0,0,0,0,0,0,4743,4743,0
1784193529,0,0,0,0,0,0,0,0,0,0,4785,4785,0
1784193530,0,0,0,0,0,0,0,0,0,0,4831,4831,0
1784193531,0,0,0,0,0,0,0,0,0,0,4878,4878,0
1784193533,0,0,0,0,0,0,0,0,0,0,4926,4926,0
1784193534,0,0,0,0,0,0,0,0,0,0,4977,4977,0
1784193536,0,0,0,0,0,0,0,0,0,0,5005,5005,0
1784193537,0,0,0,0,0,0,0,0,0,0,5033,5033,0
1784193538,0,0,0,0,0,0,0,0,0,0,5079,5079,0
1784193539,0,0,0,0,0,0,0,0,0,0,5126,5126,0
1784193541,0,0,0,0,0,0,0,0,0,0,5169,5169,0
1784193542,0,0,0,0,0,0,0,0,0,0,5213,5213,1
